pioreactor,hours_since,exp_fit
pioreactor01,4.442222222222,0.02541203026755867
pioreactor01,4.443611111111,0.025471489635924122
pioreactor01,4.445,0.025531088128021517
pioreactor01,4.446388888889,0.025590826069374156
pioreactor01,4.447777777778,0.025650703786267052
pioreactor01,4.449166666667,0.025710721605748735
pioreactor01,4.450555555556,0.025770879855632825
pioreactor01,4.451944444444,0.025831178864456603
pioreactor01,4.453333333333,0.02589161896165641
pioreactor01,4.454722222222,0.02595220047730906
pioreactor01,4.456111111111,0.02601292374230707
pioreactor01,4.4575,0.026073789088317232
pioreactor01,4.458888888889,0.026134796847782447
pioreactor01,4.460277777778,0.02619594735392333
pioreactor01,4.461666666667,0.02625724094074028
pioreactor01,4.463055555556,0.026318677943015106
pioreactor01,4.464444444444,0.026380258696268633
pioreactor01,4.465833333333,0.026441983536939884
pioreactor01,4.467222222222,0.026503852802121867
pioreactor01,4.468611111111,0.02656586682974076
pioreactor01,4.47,0.02662802595851349
pioreactor01,4.471388888889,0.026690330527949384
pioreactor01,4.472777777778,0.026752780878352266
pioreactor01,4.474166666667,0.026815377350822116
pioreactor01,4.475555555556,0.026878120287257116
pioreactor01,4.476944444444,0.026941010030309995
pioreactor01,4.478333333333,0.02700404692357134
pioreactor01,4.479722222222,0.027067231311299535
pioreactor01,4.481111111111,0.027130563538603943
pioreactor01,4.4825,0.027194043951401348
pioreactor01,4.483888888889,0.02725767289641787
pioreactor01,4.485277777778,0.027321450721191
